progetto,proponente,procedura,info,doc,link_info,link_doc,stato_procedura,id,scadenza_osservazioni,avvio_istanza,province,comuni,regioni,tipologia
Progetto di un impianto Agrivoltaico della potenza pari a 33.996 MW e delle relative opere di connessione alla RTN. da realizzarsi nelle Zone Industriali dei Comuni di Altamura (BA) e Matera (MT).,PV APULIA 2000 S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8623,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8623/12712,Istruttoria tecnica CTPNRR-PNIEC,12712,2023-02-17,2022-03-15,Matera,Altamura,"Basilicata, Puglia",Fotovoltaici
Progetto di un impianto agrivoltaico della potenza pari a 68.47 MW e delle relative opere di connessione alla RTN. da realizzarsi nei Comuni di Santeramo in Colle (BA) e Laterza (TA).,PV APULIA 2000 S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8743,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8743/12869,Istruttoria tecnica CTPNRR-PNIEC,12869,2023-01-11,2022-03-15,Bari,"Laterza, Santeramo in Colle",Puglia,Fotovoltaici
Progetto di installazione di un impianto di produzione di energia da fonte solare denominato Fattoria Solare Santino di potenza di picco pari a 10.06 MW nel comune di San Pancrazio Salentino (BR).,REN172 S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8568,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8568/12634,Istruttoria tecnica CTPNRR-PNIEC,12634,2022-11-24,2022-03-15,Brindisi,San Pancrazio Salentino,Puglia,Fotovoltaici
Progetto di impianto di produzione di energia elettrica da fonte eolica denominato EWR3 - Ascoli Satriano. composto da n. 10 aerogeneratori della potenza unitaria di 6 MW . per una potenza complessiva pari a 60 MW. da realizzarsi nel Comune di Ascoli Satriano (FG) e relative opere di connessione nei Comuni di Ascoli Satriano (FG). Stornarella (FG) e Cerignola (FG).,Sinergia EWR3 s.r.l.,Provvedimento Unico in materia Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8545,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8545/12610,Istruttoria tecnica CTPNRR-PNIEC,12610,2022-12-17,2022-03-15,Foggia,"Ascoli Satriano, Cerignola, Stornarella",Puglia,Impianti eolici onshore
Metanodotto Città Sant'Angelo - Alanno DN 200 (8). DP 60 bar (Secondo e terzo tratto del Rifacimento Metanodotto Cellino - Pineto - Bussi DN 7/8),Società Gasdotti Italia S.p.A,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8669,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8669/12762,Conclusa,12762,2023-03-30,2022-03-15,Chieti,"Pescara, Montesilvano, Alanno, Cepagatti, San Giovanni Teatino, Spoltore, Citta",Abruzzo,Metanodotti
Progetto per la realizzazione dell'impianto agrovoltaico Caccianova da 21010.86 kWp e delle relative opere ed infrastrutture connesse nel territorio del comune di Cisterna di Latina (LT).,Sonnedix San Gabriele S.R.L.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8468,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8468/12499,Conclusa,12499,2023-02-03,2022-03-15,Latina,Cisterna di Latina,Lazio,Fotovoltaici
Concessione Minerbio Stoccaggio - Ampliamento capacità di stoccaggio mediante incremento della pressione massima di esercizio (pmax) oltre la pressione statica (pi) di fondo originaria del giacimento (pmax = 1.07pi),STOGIT S.p.A.,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/1167,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/1167/13779,Conclusa,13779,,2022-03-14,Bologna,Minerbio,Emilia Romagna,Impianti di stoccaggio
Progetto di un impianto Agro-fotovoltaico della potenza pari a 20 MW e delle relative opere di connessione alla RTN. da realizzarsi nel Comune di Genzano di Lucania (PZ). in località Matinella.,GEN SOLAR S.r.l.s,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8564,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8564/12629,Istruttoria tecnica CTPNRR-PNIEC,12629,2023-02-17,2022-03-11,Potenza,Genzano di Lucania,Basilicata,Fotovoltaici
Progetto di un impianto agrivoltaico. denominato Mandranuova. della potenza pari a 40.74 MW e delle relative opere di connessione alla RTN. da realizzarsi nel Comune di Valledolmo (PA).,GIT Nuvola di Italia S.r.l.,Valutazione Impatto Ambientale (ex PUA),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8868,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8868/13043,Istruttoria tecnica CTPNRR-PNIEC,13043,2023-12-12,2022-03-11,Palermo,Valledolmo,Sicilia,Fotovoltaici
Progetto di un impianto Agrofotovoltaico. denominato Piscinas - 01. della potenza pari a 12.5856 MW e delle relative opere di connessione alla RTN. da realizzarsi nel Comuni di Piscinas (SU). Villaperuccio (SU) e Santadi (SU).,GREEN GENIUS ITALY UTILITY 14 S.R.L.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/9005,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/9005/13263,Istruttoria tecnica CTPNRR-PNIEC,13263,2023-02-23,2022-03-11,Sud Sardegna,"Piscinas, Villaperuccio, Santadi",Sardegna,Fotovoltaici
Progetto di un impianto Agrofotovoltaico. denominato Tavoliere - 02. della potenza pari a 37.36 MW. sito nel Comune di Foggia. in località Posta de Piede - Vigna Croce e delle relative opere di connessione alla RTN da realizzarsi nel comune di Manfredonia (FG).,OPDENERGY TAVOLIERE 2 S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8552,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8552/12617,"Parere CTVIA emesso, in attesa parere MIBACT",12617,2022-12-02,2022-03-11,Foggia,"Manfredonia, Foggia",Puglia,Fotovoltaici
Progetto di un parco Agrivoltaico. denominato Iudica. della potenza pari a 78 MW e delle relative opere di connessione alla RTN. da realizzarsi nel Comuni di Castel di Iudica (CT). Ramacca (CT) e Aidone (EN). in località Cacocciola e Belmontino Sott.no,Energia Pulita Italiana 2 S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8558,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8558/12623,In predisposizione provvedimento,12623,2023-06-14,2022-03-10,Enna,"Ramacca, Aidone",Sicilia,Fotovoltaici
Progetto di un parco Agrivoltaico. denominato Rama. della potenza pari a 36 MW e delle relative opere di connessione alla RTN. da realizzarsi nel Comune di Ramacca (CT). in località Contrada Margherito Sottano.,Energia Pulita Italiana 2 S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8561,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8561/12626,Istruttoria tecnica CTPNRR-PNIEC,12626,2022-11-24,2022-03-10,Catania,Ramacca,Sicilia,Fotovoltaici
Progetto di un impianto Agrovoltaico. della potenza pari a 19.93 MW e delle relative opere di connessione alla RTN. da realizzarsi nel Comune di Genzano di Lucania (PZ) in località Contrada Gambarda.,METKA EGN RENEWABLES DEVELOPMENT ITALY S.R.L.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8559,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8559/12624,Istruttoria tecnica CTPNRR-PNIEC,12624,2022-12-14,2022-03-10,Potenza,Genzano di Lucania,Basilicata,Fotovoltaici
Progetto di un parco Agrivoltaico. denominato Pimpisu. della potenza pari a 38.79 MW con sistema di accumulo (BESS) integrato con potenza complessiva di 17 MW. da realizzarsi nel Comune di Serramanna (VS),Sardinia Agro Solar Energy S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8810,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8810/12958,Conclusa,12958,2022-08-04,2022-03-10,Medio Campidano,Serramanna,Sardegna,Fotovoltaici
Nuova linea ferroviaria Torino-Lione - sezione internazionale - parte comune italo-francese. Sezione transfrontaliera. Parte territorio italiano. Progetto esecutivo relativo ai lavori di realizzazione delle nicchie di interscambio all'interno del cunicolo esplorativo de La Maddalena (Lotto Costruttivo 1),Tunnel Euralpin Lyon Turin SAS,Varianti (Legge Obiettivo 443/2001),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/7470,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/7470/12477,Monitoraggio ambientale in corso,12477,,2022-03-10,Torino,"Giaglione, Chiomonte",Piemonte,Opere ferroviarie
Progetto impianto solare agrivoltaico denominato RNE 1 Lanuvio Solar. della potenza di 60.90 MW nel comune di Lanuvio (RM).,RNE1 S.R.L.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8566,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8566/13555,"Parere CTVIA emesso, in attesa parere MIBACT",13555,2023-08-08,2022-03-09,Roma,Lanuvio,Lazio,Fotovoltaici
Progetto di un impianto fotovoltaico denominato Rotello 52.4 di potenza nominale pari a 52.43 MWp e relative opere di connessione alla RTN. da realizzarsi nel comune di Rotello (CB).,Green Venture Rotello srl,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/9015,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/9015/13273,Istruttoria tecnica CTPNRR-PNIEC,13273,2023-10-25,2022-03-09,Campobasso,Rotello,Molise,Fotovoltaici
Progetto di nuovo impianto agrovoltaico denominato Impianto SV51 di potenza nominale pari a 10.73 MW e potenza installabile pari 13.53 MWp con connessione alla RTN e della Stazione Elettrica RTN. da realizzarsi nei comuni di San Donaci (BR) e Cellino S. Marco (BR).,HEPV02 S.r.l.,Valutazione Impatto Ambientale (ex PUA),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8618,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8618/12705,Istruttoria tecnica CTPNRR-PNIEC,12705,2022-11-18,2022-03-09,Brindisi,"San Donaci, Cellino San Marco",Puglia,Fotovoltaici
Progetto di un impianto eolico Cellere costituito da n. 10 aereogeneratori con potenza unitaria di 6 MW. e potenza complessiva di 60 MW. e dalle relative opere di connessione alla RTN. sito nei Comuni di Cellere (VT) e Valentano (VT).,IBERDROLA RENOVABLES ITALIA S.p.A.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/9001,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/9001/13258,Istruttoria tecnica CTPNRR-PNIEC,13258,2022-11-25,2022-03-09,Viterbo,"Cellere, Valentano",Lazio,Impianti eolici onshore
Progetto di un impianto agrivoltaico denominato Piana Palazzo della potenza di 27.03 MW da realizzarsi nel comune di Rotello (CB),Sorgenia Renewables S.r.l.,Provvedimento Unico in materia Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8616,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8616/12704,Istruttoria tecnica CTPNRR-PNIEC,12704,2023-08-25,2022-03-09,Campobasso,"Rotello, Molise",Molise,Fotovoltaici
Progetto di un impianto agrovoltaico. denominato Fedele. di potenza installata pari a 21.83 MW. da realizzarsi nel Comune di Galatina (LE). in località Contrada Duca-Galatina. nella Provincia di Lecce. nella Regione Puglia.,Stern PV1 S.r.l.,Valutazione Impatto Ambientale (ex PUA),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8858,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8858/13030,Istruttoria tecnica CTPNRR-PNIEC,13030,2024-02-22,2022-03-09,Lecce,Galatina,Puglia,Fotovoltaici
Progetto di un impianto agrivoltaico della potenza pari a 26.95 MW e delle relative opere di connessione alla RTN. da realizzarsi nel Comune di Ferrara (FE). in località Spinazzino.,TEP RENEWABLES (Ferrara PV) S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8563,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8563/12628,Istruttoria tecnica CTPNRR-PNIEC,12628,2022-12-30,2022-03-09,Ferrara,Ferrara,Emilia Romagna,Fotovoltaici
Lavori di riqualificazione e nuovo filo di sponda dell'area antistante al fosso dell'Aghiale nel porto di Capraia Isola (LI),Autorità di sistema portuale del mar Tirreno settentrionale - Uffici di Livorno,Valutazione preliminare,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/9672,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/9672/14215,Non necessita di ulteriori valutazioni ambientali,14215,,2022-03-08,Livorno,Capraia Isola,Toscana,Opere portuali e vie navigabili
Linea ferroviaria AV/AC Verona - Padova. Primo Lotto Funzionale Verona - bivio Vicenza (escluso Nodo di Verona Est). Varianti in recepimento alle prescrizioni nn. 22. 23. 24. 25. 28. 33. 35. 36. 37. 41. 48. 49. 50. 62. 64. 77. 108. 132. 133. 135 e 136 della Delibera CIPE n. 84/2017.,Consorzio Iricav Due,Varianti (Legge Obiettivo 443/2001),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8473,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8473/12503,Conclusa,12503,,2022-03-08,Verona,"Montebello Vicentino, Montecchio Maggiore, Arcole, San Bonifacio, Verona, Altavilla Vicentina, Brendola, Belfiore",Veneto,Opere ferroviarie
Progetto di un parco fotovoltaico della potenza pari a 110.03 MW e delle relative opere di connessione alla RTN. da realizzarsi nel Comune di Melili (SR). in località c.de Fontanazzi. Tremola. La Piccola e Pantana.,MEL POWER S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8931,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8931/13148,Istruttoria tecnica CTPNRR-PNIEC,13148,2024-03-20,2022-03-08,Siracusa,Melilli,Sicilia,Fotovoltaici
S.S. 3 Flaminia - Progettazione definitiva ed esecutiva dei lavori di potenziamento e riqualificazione dell'infrastruttura - Centro abitato Testaccio al km 123+500- Comune di Spoleto (PG),Anas S.p.A. Struttura Territoriale Umbria,Valutazione preliminare,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8431,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8431/12442,Non necessita di ulteriori valutazioni ambientali,12442,,2022-03-07,Perugia,Spoleto,Umbria,Opere stradali
S.S. 3 Flaminia - Progettazione definitiva ed esecutiva dei lavori di potenziamento e riqualificazione dell'infrastruttura - Rotatoria Spoleto al km 124+400 - Comune di Spoleto (PG),Anas S.p.A. Struttura Territoriale Umbria,Valutazione preliminare,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8433,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8433/12445,Non necessita di ulteriori valutazioni ambientali,12445,,2022-03-07,Perugia,Spoleto,Umbria,Opere stradali
S.S. 3 Flaminia - Progettazione definitiva ed esecutiva dei lavori di potenziamento e riqualificazione dell'infrastruttura - Intersezione ponte in muratura al km 122+800 - Comune di Spoleto (PG),Anas S.p.A. Struttura Territoriale Umbria,Valutazione preliminare,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8434,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8434/12447,Non necessita di ulteriori valutazioni ambientali,12447,,2022-03-07,Perugia,Spoleto,Umbria,Opere stradali
S.S. 3 Flaminia - Progettazione definitiva ed esecutiva dei lavori di potenziamento e riqualificazione dell'infrastruttura - Allargamento in curva dal km 105+400 al km 106+700 - Comune di Spoleto (PG) e Comune di Terni (TR),Anas Struttura Territoriale Umbria,Valutazione preliminare,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8439,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8439/12452,Non necessita di ulteriori valutazioni ambientali,12452,,2022-03-07,Perugia,Spoleto,Umbria,Opere stradali
Lavori di miglioramento del tracciato della S.S. 205 Amerina mediante rettifica delle curve al km 47+530 e al km 47+850 - Comune di Orvieto (TR).,Anas Struttura Territoriale Umbria,Valutazione preliminare,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8440,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8440/12455,Non necessita di ulteriori valutazioni ambientali,12455,,2022-03-07,Terni,Orvieto,Umbria,Opere stradali
Progetto di centrale termoelettrica nel comune di Pace del Mela (ME) - impianto peaker per bilanciamento rete elettrica,Duferco Sviluppo S.p.A.,Verifica di Ottemperanza,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/7247,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/7247/12911,Conclusa,12911,,2022-03-04,Messina,Pace del Mela,Sicilia,Centrali
Progetto di un impianto Agrivoltaico della potenza pari a 22.14 MW e delle relative opere di connessione alla RTN. da realizzarsi nel Comune di Orta Nova (FG).,Marseglia - Amaranto Energia e Sviluppo S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/9006,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/9006/13264,Istruttoria tecnica CTPNRR-PNIEC,13264,2023-07-05,2022-03-04,Foggia,Orta Nova,Puglia,Fotovoltaici
Progetto di impianto eolico composto da n. 7 aerogeneratori. ciascuno di potenza nominale pari a 6 MW. per una potenza complessiva di 42 MW e delle relative opere di connessione alla RTN. da realizzarsi nel Comune di Trapani (TP).,Wind Guarine Fardella S.r.l.,Provvedimento Unico in materia Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8619,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8619/12707,Istruttoria tecnica CTPNRR-PNIEC,12707,2023-11-11,2022-03-04,Trapani,Trapani,Sicilia,Impianti eolici onshore
VARIANTE IN CAVO INTERRATO ALLA LINEA 150 KV SAN SEVERO -POGGIO IMPERIALE. IN SOSTITUZIONE DI UN TRATTO DI ELETTRODOTTO AEREO.COMPRESO TRA I NUOVI SOSTEGNI DI TRANSIZIONE AREO-CAVO P. 597/A E P. 594/A NELCOMUNE DI SAN SEVERO IN PROVINCIA DI FOGGIA.,Terna Rete Italia S.p.A.,Valutazione preliminare,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8694,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8694/12794,Non necessita di ulteriori valutazioni ambientali,12794,,2022-03-03,Foggia,San Severo,Puglia,Elettrodotti
Progetto di un impianto Fotovoltaico. denominato Rotello. della potenza pari a 120.16 MW e delle relative opere di connessione alla RTN. da realizzarsi nei Comuni di Rotello e Ururi (CB).,Ibvi 3 S.r.l.,Valutazione Impatto Ambientale (PNIEC-PNRR),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/8557,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/8557/12622,Istruttoria tecnica CTPNRR-PNIEC,12622,2022-11-25,2022-03-03,Campobasso,"Rotello, Ururi, Molise",Molise,Fotovoltaici
