id,regioni,tipologia
14876,Puglia,Impianti eolici onshore
14877,Puglia,Impianti eolici onshore
14884,Calabria,Opere ferroviarie
15037,Marche,Elettrodotti
14880,Sardegna,Impianti eolici offshore
14882,Sardegna,Impianti eolici offshore
14893,Sicilia,Fotovoltaici
14896,Toscana,Impianti eolici offshore
14886,Marche,Opere stradali
14887,Lazio,Impianti eolici offshore
14887,Sardegna,Impianti eolici offshore
14894,Emilia Romagna,Impianti eolici offshore
14892,Emilia Romagna,Opere idrauliche
14879,Lombardia,Centrali
14902,Lombardia,Centrali
15005,Lombardia,Opere idrauliche
14881,Sicilia,Fotovoltaici
14885,Sicilia,Impianti eolici onshore
14908,Sardegna,Fotovoltaici
15150,Campania,Risanamento ambientale
14864,Puglia,Impianti eolici onshore
14905,Lombardia,Opere stradali
14854,Molise,Impianti eolici onshore
14888,Sardegna,Fotovoltaici
15433,Piemonte,Centrali
14989,Friuli Venezia Giulia,Opere ferroviarie
14860,Calabria,Impianti idroelettrici
14856,Lazio,Fotovoltaici
14856,Toscana,Fotovoltaici
14862,Basilicata,Impianti eolici onshore
14850,Sardegna,Impianti eolici onshore
14843,Campania,Fotovoltaici
14875,Sicilia,Fotovoltaici
14839,Toscana,Fotovoltaici
14996,Lazio,Fotovoltaici
14846,Puglia,Impianti eolici onshore
14838,Sicilia,Fotovoltaici
14842,Sicilia,Fotovoltaici
14835,Umbria,Opere stradali
14863,Basilicata,Impianti eolici onshore
14824,Puglia,Fotovoltaici
14805,Lombardia,Attività minerarie
14810,Sardegna,Fotovoltaici
14807,Toscana,Fotovoltaici
14848,Sardegna,Impianti eolici onshore
14891,Lombardia,Opere stradali
14811,Sicilia,Impianti eolici onshore
14904,Sicilia,Opere ferroviarie
14804,Sicilia,Fotovoltaici
14809,Puglia,Fotovoltaici
14833,Sardegna,Fotovoltaici
15008,Sicilia,Fotovoltaici
14819,Emilia Romagna,Coltivazione idrocarburi
14998,Umbria,Opere stradali
14849,Toscana,Fotovoltaici
14983,Emilia Romagna,Centrali
14803,Lazio,Fotovoltaici
14800,Lazio,Fotovoltaici
14797,Puglia,Fotovoltaici
14867,Molise,Fotovoltaici
14852,Sardegna,Fotovoltaici
14786,Lombardia,Opere stradali
14789,Puglia,Fotovoltaici
14899,Basilicata,Impianti eolici onshore
14787,Piemonte,Fotovoltaici
14790,Puglia,Fotovoltaici
14801,Lazio,Impianti eolici onshore
14798,Sicilia,Fotovoltaici
14794,Sicilia,Fotovoltaici
14796,Puglia,Fotovoltaici
14788,Puglia,Fotovoltaici
14780,Emilia Romagna,Opere portuali e vie navigabili
14999,Lombardia,Opere stradali
14778,Sardegna,Centrali
14841,Sardegna,Fotovoltaici
14806,Lazio,Impianti geotermici
14777,Basilicata,Fotovoltaici
14784,Umbria,Elettrodotti
14774,Puglia,Impianti eolici onshore
14814,Sardegna,Fotovoltaici
14832,Sardegna,Fotovoltaici
14871,Piemonte,Opere ferroviarie
14785,Friuli Venezia Giulia,Metanodotti
14795,Molise,Metanodotti
14779,Lazio,Impianti eolici onshore
14792,Piemonte,Fotovoltaici
14840,Sardegna,Opere portuali e vie navigabili
14822,Sardegna,Fotovoltaici
14770,Sicilia,Fotovoltaici
14847,Toscana,Opere ferroviarie
14769,Lazio,Impianti eolici onshore
14772,Lazio,Impianti eolici onshore
15129,Sicilia,Raffinerie
14768,Puglia,Impianti eolici onshore
14783,Sicilia,Fotovoltaici
14775,Sicilia,Impianti eolici onshore
14776,Sicilia,Impianti eolici onshore
14765,Puglia,Fotovoltaici
14816,Piemonte,Opere ferroviarie
15049,Basilicata,Impianti eolici onshore
14870,Basilicata,Fotovoltaici
14766,Emilia Romagna,Fotovoltaici
14761,Piemonte,Elettrodotti
14754,Sicilia,Fotovoltaici
14831,Sardegna,Fotovoltaici
14827,Sardegna,Impianti eolici onshore
14755,Puglia,Fotovoltaici
14764,Puglia,Impianti eolici onshore
14773,Puglia,Metanodotti
14773,Molise,Metanodotti
14773,Abruzzo,Metanodotti
15138,Veneto,Centrali
14853,Sardegna,Fotovoltaici
15242,Abruzzo,Opere ferroviarie
14748,Sicilia,Impianti eolici onshore
14749,Sicilia,Impianti eolici onshore
14757,Friuli Venezia Giulia,Opere portuali e vie navigabili
14759,Basilicata,Fotovoltaici
15139,Puglia,Centrali
14745,Puglia,Impianti eolici offshore
14751,Sicilia,Impianti eolici offshore
14861,Sardegna,Impianti eolici onshore
14756,Puglia,Fotovoltaici
14740,Puglia,Fotovoltaici
14721,Puglia,Impianti eolici onshore
14763,Sicilia,Fotovoltaici
14943,Sardegna,Opere portuali e vie navigabili
14725,Sicilia,Fotovoltaici
14808,Sardegna,Opere stradali
14730,Sardegna,Opere portuali e vie navigabili
14724,Puglia,Fotovoltaici
14744,Campania,Fotovoltaici
14726,Sicilia,Fotovoltaici
14753,Campania,Impianti eolici onshore
14722,Puglia,Fotovoltaici
14758,Campania,Fotovoltaici
14720,Puglia,Fotovoltaici
14760,Liguria,Opere portuali e vie navigabili
14729,Campania,Opere portuali e vie navigabili
14715,Veneto,Aeroporti
14712,Lazio,Fotovoltaici
14711,Sicilia,Opere ferroviarie
14719,Sicilia,Impianti eolici onshore
14821,Emilia Romagna,Coltivazione idrocarburi
14704,Piemonte,Centrali
14696,Sardegna,Fotovoltaici
14706,Calabria,Fotovoltaici
14727,Lombardia,Centrali
15185,Sicilia,Raffinerie
14699,Sicilia,Fotovoltaici
14742,Liguria,Opere ferroviarie
14717,Lazio,Fotovoltaici
14693,Sicilia,Opere portuali e vie navigabili
14691,Emilia Romagna,Fotovoltaici
14700,Sicilia,Fotovoltaici
14692,Lazio,Fotovoltaici
14736,Basilicata,Opere stradali
14705,Puglia,Fotovoltaici
14731,Basilicata,Fotovoltaici
14713,Puglia,Impianti eolici onshore
14686,Piemonte,Opere portuali e vie navigabili
14714,Puglia,Impianti eolici onshore
14739,Basilicata,Fotovoltaici
15209,Sicilia,Opere ferroviarie
14690,Sicilia,Opere ferroviarie
14682,Sardegna,Impianti eolici onshore
14669,Calabria,Opere portuali e vie navigabili
14687,Puglia,Opere ferroviarie
14687,Abruzzo,Opere ferroviarie
14709,Sicilia,Opere ferroviarie
14689,Puglia,Impianti eolici offshore
14826,Marche,Coltivazione idrocarburi
15018,Emilia Romagna,Impianti di stoccaggio
14670,Umbria,Aeroporti
14718,Basilicata,Fotovoltaici
14762,Puglia,Fotovoltaici
14675,Toscana,Metanodotti
14737,Lombardia,Centrali
14698,Puglia,Fotovoltaici
14662,Marche,Opere portuali e vie navigabili
14683,Umbria,Impianti eolici onshore
14710,Sicilia,Fotovoltaici
14707,Sicilia,Fotovoltaici
14685,Sicilia,Impianti eolici onshore
14746,Lazio,Fotovoltaici
14703,Sicilia,Fotovoltaici
14674,Piemonte,Metanodotti
14676,Puglia,Metanodotti
14684,Sicilia,Fotovoltaici
14681,Sicilia,Fotovoltaici
14665,Sicilia,Opere portuali e vie navigabili
14663,Puglia,Opere stradali
14708,Campania,Opere portuali e vie navigabili
14728,Emilia Romagna,Centrali
14680,Sicilia,Fotovoltaici
14661,Lazio,Fotovoltaici
14658,Basilicata,Impianti eolici offshore
14658,Puglia,Impianti eolici offshore
14678,Calabria,Impianti eolici onshore
14660,Lazio,Fotovoltaici
14679,Puglia,Fotovoltaici
14649,Sardegna,Fotovoltaici
14672,Sicilia,Impianti eolici offshore
14648,Toscana,Attività minerarie
14650,Toscana,Attività minerarie
14653,Lazio,Impianti eolici onshore
14667,Basilicata,Fotovoltaici
14667,Puglia,Fotovoltaici
14851,Sardegna,Opere ferroviarie
14647,Sicilia,Impianti eolici onshore
14620,Toscana,Fotovoltaici
14628,Sardegna,Fotovoltaici
14644,Sicilia,Fotovoltaici
14623,Sardegna,Fotovoltaici
14636,Sardegna,Fotovoltaici
14641,Puglia,Impianti eolici onshore
14664,Lazio,Opere ferroviarie
14677,Basilicata,Fotovoltaici
14616,Toscana,Attività minerarie
14617,Toscana,Attività minerarie
14635,Sardegna,Impianti eolici onshore
14611,Puglia,Impianti eolici onshore
14639,Lazio,Fotovoltaici
14621,Sardegna,Fotovoltaici
14612,Emilia Romagna,Metanodotti
14612,Toscana,Metanodotti
14630,Puglia,Fotovoltaici
14626,Puglia,Fotovoltaici
14609,Toscana,Fotovoltaici
14619,Puglia,Fotovoltaici
14837,Lombardia,Centrali
14607,Sardegna,Fotovoltaici
14901,Veneto,Elettrodotti
14603,Marche,Opere portuali e vie navigabili
14618,Sardegna,Fotovoltaici
14614,Puglia,Impianti eolici onshore
14613,Puglia,Opere idrauliche
14597,Sardegna,Fotovoltaici
14605,Sardegna,Fotovoltaici
14604,Sardegna,Impianti eolici onshore
14666,Lazio,Opere ferroviarie
14868,Lombardia,Impianti di stoccaggio
15190,Sicilia,Impianti eolici onshore
14589,Liguria,Opere portuali e vie navigabili
14655,Liguria,Opere portuali e vie navigabili
14615,Puglia,Impianti eolici onshore
14610,Veneto,Fotovoltaici
14593,Sardegna,Fotovoltaici
14596,Molise,Impianti idroelettrici
14596,Abruzzo,Impianti idroelettrici
14588,Marche,Metanodotti
14590,Sicilia,Fotovoltaici
14602,Sicilia,Fotovoltaici
14599,Puglia,Fotovoltaici
14580,Veneto,Opere stradali
14578,Toscana,Impianti eolici onshore
14818,Marche,Coltivazione idrocarburi
14582,Puglia,Fotovoltaici
14584,Sardegna,Fotovoltaici
14694,Abruzzo,Elettrodotti
14569,Sardegna,Impianti eolici onshore
14571,Toscana,Opere portuali e vie navigabili
14587,Puglia,Fotovoltaici
14595,Puglia,Impianti eolici onshore
14570,Lombardia,Centrali
14581,Sicilia,Impianti eolici onshore
14583,Molise,Impianti eolici onshore
14573,Calabria,Impianti eolici onshore
14825,Marche,Coltivazione idrocarburi
14631,Sicilia,Fotovoltaici
14562,Lazio,Impianti eolici onshore
14562,Toscana,Impianti eolici onshore
14598,Basilicata,Fotovoltaici
14559,Lombardia,Opere stradali
14572,Calabria,Impianti di rigassificazione
14738,Lazio,Fotovoltaici
14561,Lombardia,Attività minerarie
14549,Campania,Opere ferroviarie
14577,Puglia,Impianti eolici onshore
14553,Veneto,Fotovoltaici
14541,Liguria,Opere portuali e vie navigabili
14552,Friuli Venezia Giulia,Fotovoltaici
14528,Sicilia,Fotovoltaici
14558,Lombardia,Opere stradali
14873,Lazio,Elettrodotti
14536,Sicilia,Fotovoltaici
14575,Puglia,Impianti eolici offshore
14522,Puglia,Fotovoltaici
14521,Campania,Opere ferroviarie
14828,Emilia Romagna,Coltivazione idrocarburi
14829,Marche,Coltivazione idrocarburi
14526,Puglia,Fotovoltaici
14523,Sicilia,Impianti eolici onshore
14518,Veneto,Fotovoltaici
14560,Lazio,Fotovoltaici
14668,Basilicata,Impianti eolici onshore
14520,Sardegna,Fotovoltaici
14529,Molise,Impianti eolici onshore
14637,Lazio,Opere stradali
14524,Sicilia,Fotovoltaici
14516,Sardegna,Fotovoltaici
14527,Calabria,Impianti idroelettrici
14547,Lazio,Impianti di stoccaggio
14515,Puglia,Fotovoltaici
14546,Campania,Elettrodotti
14642,Umbria,Opere stradali
14511,Puglia,Opere stradali
14514,Basilicata,Impianti eolici onshore
14514,Puglia,Impianti eolici onshore
14501,Sicilia,Fotovoltaici
14494,Sardegna,Fotovoltaici
15010,Emilia Romagna,Centrali
14533,Basilicata,Fotovoltaici
14499,Sardegna,Fotovoltaici
14532,Basilicata,Fotovoltaici
14510,Sardegna,Opere idrauliche
14500,Sicilia,Fotovoltaici
14509,Piemonte,Opere stradali
14531,Basilicata,Fotovoltaici
14496,Liguria,Opere stradali
14567,Friuli Venezia Giulia,Centrali
14503,Veneto,Opere stradali
14512,Puglia,Impianti eolici onshore
14493,Toscana,Impianti di rigassificazione
14484,Sardegna,Impianti eolici onshore
14579,Basilicata,Elettrodotti
14497,Basilicata,Coltivazione idrocarburi
14481,Sicilia,Fotovoltaici
14502,Calabria,Impianti eolici onshore
14479,Calabria,Impianti eolici onshore
14476,Puglia,Fotovoltaici
14486,Sicilia,Impianti eolici onshore
14495,Calabria,Opere stradali
14470,Emilia Romagna,Impianti eolici onshore
14470,Toscana,Impianti eolici onshore
14468,Sicilia,Fotovoltaici
14548,Lazio,Fotovoltaici
14508,Basilicata,Fotovoltaici
14469,Sicilia,Fotovoltaici
14530,Basilicata,Impianti eolici onshore
14466,Puglia,Fotovoltaici
14454,Sardegna,Fotovoltaici
14461,Sicilia,Impianti eolici offshore
14467,Sardegna,Impianti eolici offshore
14473,Sardegna,Fotovoltaici
14525,Basilicata,Impianti di trattamento e stoccaggio temporaneo rifiuti radioattivi
14457,Emilia Romagna,Aeroporti
14450,Abruzzo,Metanodotti
14450,Toscana,Metanodotti
14451,Toscana,Impianti eolici onshore
14464,Sicilia,Fotovoltaici
14459,Sicilia,Impianti eolici onshore
14453,Sardegna,Impianti eolici onshore
14483,Sardegna,Fotovoltaici
14475,Marche,Opere stradali
14447,Sicilia,Impianti eolici onshore
14557,Emilia Romagna,Opere stradali
14445,Sicilia,Fotovoltaici
14485,Sardegna,Fotovoltaici
14458,Sardegna,Opere portuali e vie navigabili
14446,Puglia,Fotovoltaici
14507,Basilicata,Fotovoltaici
14442,Lazio,Fotovoltaici
14460,Puglia,Impianti eolici onshore
14471,Puglia,Impianti eolici onshore
14564,Sicilia,Impianti eolici offshore
14506,Toscana,Opere ferroviarie
14434,Toscana,Impianti eolici onshore
14422,Basilicata,Fotovoltaici
14422,Puglia,Fotovoltaici
14432,Veneto,Opere stradali
14480,Basilicata,Fotovoltaici
14431,Puglia,Fotovoltaici
14423,Sardegna,Fotovoltaici
14421,Lazio,Fotovoltaici
14421,Toscana,Fotovoltaici
14411,Puglia,Fotovoltaici
14418,Puglia,Fotovoltaici
14416,Sicilia,Fotovoltaici
14438,Marche,Opere stradali
14435,Puglia,Opere ferroviarie
14402,Sardegna,Impianti eolici onshore
14834,Marche,Coltivazione idrocarburi
14425,Basilicata,Fotovoltaici
14407,Toscana,Fotovoltaici
14409,Marche,Impianti eolici onshore
14409,Toscana,Impianti eolici onshore
14574,Sardegna,Opere portuali e vie navigabili
14428,Emilia Romagna,Fotovoltaici
14412,Puglia,Opere idrauliche
14394,Puglia,Fotovoltaici
14384,Sardegna,Fotovoltaici
14449,Emilia Romagna,Coltivazione idrocarburi
14383,Sardegna,Impianti eolici onshore
14478,Basilicata,Fotovoltaici
14375,Basilicata,Impianti eolici onshore
14404,Toscana,Opere idrauliche
14417,Piemonte,Fotovoltaici
14990,Puglia,Elettrodotti
14990,Campania,Elettrodotti
14413,Sicilia,Fotovoltaici
14373,Umbria,Opere stradali
14405,Lombardia,Opere stradali
14386,Veneto,Opere stradali
14381,Marche,Opere stradali
14399,Calabria,Opere portuali e vie navigabili
14406,Lombardia,Centrali
14391,Puglia,Impianti eolici onshore
14408,Lombardia,Impianti di stoccaggio
14455,Lombardia,Impianti di stoccaggio
14396,Trentino Alto Adige,Opere ferroviarie
14395,Calabria,Opere portuali e vie navigabili
14388,Sicilia,Centrali
14364,Sicilia,Impianti eolici onshore
14361,Puglia,Fotovoltaici
14356,Puglia,Opere stradali
14429,Basilicata,Opere stradali
14362,Puglia,Impianti eolici onshore
14360,Abruzzo,Opere stradali
14350,Puglia,Fotovoltaici
14358,Sardegna,Impianti eolici onshore
14371,Puglia,Impianti eolici onshore
14351,Sicilia,Fotovoltaici
14387,Basilicata,Metanodotti
14465,Lombardia,Opere stradali
14424,Marche,Opere stradali
14369,Piemonte,Opere ferroviarie
14374,Puglia,Impianti eolici onshore
14353,Sicilia,Fotovoltaici
14367,Abruzzo,Opere ferroviarie
14400,Puglia,Metanodotti
14376,Sicilia,Opere stradali
14382,Molise,Fotovoltaici
14382,Abruzzo,Fotovoltaici
14355,Sicilia,Fotovoltaici
14600,Sardegna,Opere idrauliche
14370,Molise,Fotovoltaici
14368,Abruzzo,Opere ferroviarie
14339,Sardegna,Impianti eolici onshore
14337,Sardegna,Fotovoltaici
14346,Umbria,Opere stradali
14347,Umbria,Opere stradali
14342,Sardegna,Impianti eolici onshore
14334,Sardegna,Fotovoltaici
14365,Umbria,Opere idrauliche
14365,Toscana,Opere idrauliche
14345,Sicilia,Fotovoltaici
14338,Sardegna,Impianti eolici offshore
14349,Calabria,Impianti eolici offshore
14336,Sardegna,Fotovoltaici
14332,Puglia,Impianti eolici offshore
14352,Puglia,Fotovoltaici
14333,Puglia,Impianti eolici offshore
14427,Basilicata,Fotovoltaici
14380,Marche,Coltivazione idrocarburi
14335,Liguria,Opere portuali e vie navigabili
14359,Campania,Metanodotti
14348,Emilia Romagna,Elettrodotti
14397,Emilia Romagna,Opere stradali
14327,Puglia,Fotovoltaici
14328,Puglia,Impianti eolici onshore
14316,Sardegna,Fotovoltaici
14326,Lazio,Fotovoltaici
14321,Sardegna,Opere stradali
14323,Marche,Opere stradali
14311,Molise,Impianti eolici onshore
14308,Sicilia,Impianti eolici onshore
14306,Sardegna,Impianti eolici onshore
14302,Puglia,Fotovoltaici
14299,Emilia Romagna,Aeroporti
14301,Sicilia,Fotovoltaici
14307,Sardegna,Impianti eolici onshore
14303,Lazio,Fotovoltaici
14282,Sardegna,Impianti eolici onshore
14385,Campania,Opere ferroviarie
14291,Molise,Impianti eolici onshore
14291,Campania,Impianti eolici onshore
14403,Toscana,Opere portuali e vie navigabili
14277,Piemonte,Impianti idroelettrici
14283,Puglia,Opere ferroviarie
14539,Puglia,Opere stradali
14372,Molise,Metanodotti
14312,Emilia Romagna,Fotovoltaici
14270,Sicilia,Fotovoltaici
14267,Sardegna,Impianti eolici onshore
14652,Veneto,Centrali
14268,Sardegna,Impianti eolici onshore
14264,Basilicata,Fotovoltaici
14264,Puglia,Fotovoltaici
14263,Marche,Opere ferroviarie
14265,Lazio,Fotovoltaici
14272,Puglia,Metanodotti
15649,Trentino Alto Adige,Opere ferroviarie
14594,Basilicata,Impianti eolici onshore
14293,Toscana,Impianti di rigassificazione
13483,Sardegna,Impianti eolici onshore
14255,Sicilia,Impianti eolici onshore
14258,Liguria,Metanodotti
14258,Emilia Romagna,Metanodotti
14252,Molise,Fotovoltaici
14136,Friuli Venezia Giulia,Opere idrauliche
14249,Puglia,Fotovoltaici
14249,Molise,Fotovoltaici
14298,Puglia,Impianti eolici offshore
14250,Sicilia,Impianti eolici offshore
14245,Puglia,Fotovoltaici
14242,Liguria,Opere ferroviarie
14242,Piemonte,Opere ferroviarie
14237,Emilia Romagna,Opere portuali e vie navigabili
14297,Basilicata,Coltivazione idrocarburi
14330,Basilicata,Impianti eolici onshore
14269,Puglia,Impianti eolici offshore
14234,Sardegna,Impianti eolici onshore
14224,Sardegna,Impianti eolici onshore
14244,Sardegna,Interporti
14225,Sardegna,Fotovoltaici
14226,Puglia,Fotovoltaici
14232,Puglia,Centrali
14233,Sicilia,Fotovoltaici
14231,Campania,Fotovoltaici
14505,Liguria,Centrali
14217,Sardegna,Fotovoltaici
14317,Puglia,Terminali marittimi
14221,Lazio,Impianti eolici offshore
14223,Lazio,Impianti eolici offshore
14218,Puglia,Fotovoltaici
14363,Lazio,Opere idrauliche
14240,Basilicata,Opere ferroviarie
14214,Sicilia,Impianti eolici offshore
14216,Puglia,Fotovoltaici
14228,Lazio,Opere portuali e vie navigabili
14213,Sicilia,Opere portuali e vie navigabili
14204,Lazio,Fotovoltaici
14230,Calabria,Impianti eolici onshore
14207,Sardegna,Impianti eolici offshore
14197,Lazio,Impianti eolici onshore
14197,Toscana,Impianti eolici onshore
14201,Sicilia,Impianti eolici onshore
14229,Puglia,Fotovoltaici
14300,Sicilia,Ricerca idrocarburi
14377,Liguria,Opere portuali e vie navigabili
14186,Sicilia,Interporti
14202,Sicilia,Opere portuali e vie navigabili
14219,Veneto,Opere stradali
14329,Basilicata,Fotovoltaici
14189,Puglia,Fotovoltaici
14190,Puglia,Fotovoltaici
14701,Lazio,Elettrodotti
14175,Toscana,Fotovoltaici
14198,Sicilia,Fotovoltaici
14199,Puglia,Fotovoltaici
14194,Puglia,Fotovoltaici
14236,Basilicata,Fotovoltaici
14192,Puglia,Fotovoltaici
14243,Basilicata,Fotovoltaici
14187,Sicilia,Impianti eolici offshore
14180,Piemonte,Opere ferroviarie
14209,Sicilia,Metanodotti
14185,Abruzzo,Metanodotti
14173,Sardegna,Impianti eolici offshore
14174,Emilia Romagna,Opere stradali
14154,Lazio,Centrali
14163,Lazio,Fotovoltaici
14158,Molise,Fotovoltaici
14151,Sicilia,Fotovoltaici
14152,Puglia,Fotovoltaici
14212,Veneto,Opere portuali e vie navigabili
14148,Calabria,Opere portuali e vie navigabili
14144,Puglia,Opere stradali
14147,Umbria,Opere stradali
14135,Liguria,Opere portuali e vie navigabili
14169,Puglia,Impianti eolici offshore
14138,Sardegna,Opere portuali e vie navigabili
14153,Sicilia,Fotovoltaici
14168,Puglia,Impianti eolici offshore
14141,Sicilia,Fotovoltaici
14149,Basilicata,Fotovoltaici
14145,Puglia,Elettrodotti
14145,Campania,Elettrodotti
14142,Puglia,Fotovoltaici
14139,Puglia,Fotovoltaici
14164,Lombardia,Centrali
14137,Sicilia,Fotovoltaici
14125,Sardegna,Impianti eolici onshore
14120,Sicilia,Fotovoltaici
14122,Emilia Romagna,Impianti eolici offshore
14150,Veneto,Opere stradali
14181,Basilicata,Impianti eolici onshore
14108,Lombardia,Centrali
14117,Liguria,Opere stradali
14096,Sardegna,Fotovoltaici
14114,Basilicata,Opere ferroviarie
14170,Marche,Opere stradali
14128,Piemonte,Opere stradali
14140,Friuli Venezia Giulia,Fotovoltaici
14092,Puglia,Fotovoltaici
14089,Sardegna,Fotovoltaici
14143,Basilicata,Impianti eolici onshore
14143,Puglia,Impianti eolici onshore
14082,Sicilia,Impianti eolici offshore
14130,Veneto,Elettrodotti
14067,Sardegna,Impianti eolici onshore
14078,Sardegna,Impianti eolici onshore
14103,Sicilia,Fotovoltaici
14781,Lombardia,Elettrodotti
14087,Lazio,Opere stradali
14085,Puglia,Interporti
14070,Puglia,Fotovoltaici
14097,Sicilia,Fotovoltaici
14079,Lombardia,Centrali
14074,Sicilia,Fotovoltaici
14115,Marche,Coltivazione idrocarburi
14115,Abruzzo,Coltivazione idrocarburi
14094,Calabria,Fotovoltaici
14184,Basilicata,Fotovoltaici
14064,Puglia,Fotovoltaici
14035,Abruzzo,Opere stradali
14083,Campania,Centrali
14081,Veneto,Fotovoltaici
14098,Sicilia,Aeroporti
14121,Lombardia,Opere stradali
14088,Veneto,Opere stradali
14093,Liguria,Opere portuali e vie navigabili
